Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
4984218846,"Mar 21, 2021, 12:08:39 PM",Afternoon Run,Run,"",1861,4.46,164.0,7,false,,Salming iSpike Pigg,activities/5315511558.fit.gz,,,1861.0,1828.0,4460.2001953125,4.800000190734863,2.439934253692627,89.0,114.0,96.4000015258789,193.1999969482422,20.399999618530273,-0.408053457736969,,,85.0,76.17195129394531,,143.70907592773438,,,318.0,,15.0,7.0,,,,,,,,,,,0.0,,0.0,,1.0,4740.7001953125,,,,,,,,,,,,,,,,7576922.0,,,,,,,,,,,,2230.800048828125,,,,,,,,,,,,""
5019790021,"Mar 27, 2021, 2:26:04 PM",Afternoon Run,Run,,2951,7.90,194.0,35,false,,Salming iSpike Pigg,activities/5352817829.fit.gz,,,2951.0,2778.0,7904.2001953125,5.699999809265137,2.8452844619750977,120.0,127.0,66.80000305175781,167.0,28.799999237060547,-0.08096960932016373,,,91.0,79.9487533569336,,163.20755004882812,,,520.0,,17.0,35.0,,,,,,,,,,,,,0.0,,1.0,8241.5,,,,,,,,,,,,,,,,7576922.0,,,,,,,,,,,,2769.5,,,,,,,,,,,,""
5025112248,"Mar 28, 2021, 11:19:38 AM",Afternoon Run,Run,,2692,6.44,169.0,10,false,,Salming iSpike Pigg,activities/5358423763.fit.gz,,,2692.0,2557.0,6447.0,4.099999904632568,2.5213141441345215,124.0,122.0,98.5999984741211,194.60000610351562,46.599998474121094,-0.043431054800748825,,,90.0,77.96714782714844,,144.48765563964844,,,423.0,,15.0,10.0,,,,,,,,,,,,,0.0,,1.0,6887.2998046875,,,,,,,,,,,,,,,,7576922.0,,,,,,,,,,,,2788.300048828125,,,,,,,,,,,,""
5042226508,"Mar 31, 2021, 8:16:36 AM",Morning Run,Run,,3672,9.02,178.0,16,false,,Salming iSpike Pigg,activities/5376349096.fit.gz,,,3672.0,3577.0,9027.5,4.5,2.5237629413604736,184.0,198.0,63.20000076293945,166.8000030517578,45.70000076293945,-0.11298809200525284,,,89.0,78.43468475341797,,148.0146026611328,,,600.0,,14.0,16.0,,,,,,,,,,,,,0.0,,1.0,9546.099609375,,,,,,,,,,,,,,,,7576922.0,,,,,,,,,,,,3389.800048828125,,,,,,,,,,,,""
5060926170,"Apr 3, 2021, 11:36:10 AM",Afternoon Run,Run,,2900,7.59,194.0,31,false,,Salming iSpike Pigg,activities/5395974313.fit.gz,,,2900.0,2579.0,7590.7998046875,4.800000190734863,2.9433114528656006,116.0,120.0,175.1999969482422,212.1999969482422,15.600000381469727,-0.07377351820468903,,,97.0,81.61104583740234,,159.53675842285156,,,480.0,,16.0,31.0,,,,,,,,,,,,,0.0,,1.0,7894.7001953125,,,,,,,,,,,,,,,,7576922.0,,,,,,,,,,,,616.7000122070312,,,,,,,,,,,,""
5073000918,"Apr 5, 2021, 10:59:16 AM",Lunch Run,Run,"",2563,6.25,173.0,12,false,,HOKA Hoka rakett,activities/5408666514.fit.gz,,,2563.0,2488.0,6251.60009765625,4.300000190734863,2.5127010345458984,127.0,130.0,89.19999694824219,192.0,26.700000762939453,-0.0991746112704277,,,82.0,78.02378845214844,,147.22946166992188,,,421.0,,13.0,12.0,,,,,,,,,,,0.0,,0.0,,1.0,6729.89990234375,,,,,,,,,,,,,,,,4806014.0,,,,,,,,,,,,2348.10009765625,,,,,,,,,,,,""
5097228512,"Apr 9, 2021, 3:54:51 PM",Afternoon Run,Run,,3174,8.40,196.0,42,false,,Salming iSpike Pigg,activities/5433957829.fit.gz,,,3174.0,3021.0,8401.599609375,5.400000095367432,2.7810659408569336,122.0,138.0,86.80000305175781,192.39999389648438,31.100000381469727,-0.16901542246341705,,,93.0,79.2374038696289,,164.2781982421875,,,570.0,,14.0,42.0,,,,,,,,,,,,,0.0,,1.0,8759.400390625,,,,,,,,,,,,,,,,7576922.0,,,,,,,,,,,,3430.10009765625,,,,,,,,,,,,""
5119053131,"Apr 13, 2021, 11:58:18 AM",Afternoon Run,Run,"",2442,6.33,186.0,20,false,,,activities/5456846333.fit.gz,,,2442.0,2294.0,6335.39990234375,4.300000190734863,2.761726140975952,120.0,135.0,87.4000015258789,194.0,22.200000762939453,-0.18625500798225403,,,94.0,80.63787078857422,,156.12554931640625,,,423.0,,17.0,20.0,,,,,,,,,,,0.0,,0.0,,1.0,6735.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,2510.39990234375,,,,,,,,,,,,""
5124792631,"Apr 14, 2021, 11:07:41 AM",Afternoon Run,Run,"",2378,6.16,198.0,22,false,,,activities/5462832243.fit.gz,,,2378.0,2310.0,6164.2998046875,6.400000095367432,2.6685280799865723,56.0,61.0,155.39999389648438,181.39999389648438,26.700000762939453,-0.04217834770679474,,,101.0,78.48616027832031,,149.64718627929688,,,392.0,,20.0,22.0,,,,,,,,,,,0.0,,0.0,,1.0,6307.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
5146831085,"Apr 18, 2021, 7:28:46 AM",Morning Run,Run,"",7155,3.53,142.0,5,false,,,activities/5485784784.fit.gz,,,7155.0,4265.0,3536.0,2.299999952316284,0.8290738463401794,125.0,107.0,110.0,256.3999938964844,48.400001525878906,0.011312217451632023,,,112.0,51.124717712402344,,106.98107147216797,,,318.0,,24.0,5.0,,,,,,,,,,,0.0,,0.0,,1.0,4286.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5147896604,"Apr 18, 2021, 10:38:14 AM",Lunch Run,Run,"",2344,3.49,137.0,4,false,,,activities/5486891253.fit.gz,,,2344.0,1984.0,3493.89990234375,5.400000095367432,1.7610383033752441,72.0,56.0,105.4000015258789,140.39999389648438,46.5,0.42931967973709106,,,87.0,62.02228546142578,,111.86396789550781,,,231.0,,25.0,4.0,,,,,,,,,,,0.0,,0.0,,1.0,3751.199951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.9000244140625,,,,,,,,,,,,""
5153697990,"Apr 19, 2021, 10:07:45 AM",Lunch Run,Run,"",2504,6.59,198.0,32,false,,,activities/5492989776.fit.gz,,,2504.0,2385.0,6591.60009765625,4.900000095367432,2.7637736797332764,102.0,108.0,116.80000305175781,193.60000610351562,44.20000076293945,0.051580801606178284,,,91.0,79.75383758544922,,164.7469940185547,,,457.0,,22.0,32.0,,,,,,,,,,,0.0,,0.0,,1.0,6981.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,1881.5,,,,,,,,,,,,""
5189813552,"Apr 25, 2021, 11:03:21 AM",Afternoon Run,Run,,4936,11.27,177.0,26,false,,Salming iSpike Pigg,activities/5530464190.fit.gz,,,4936.0,4605.0,11276.900390625,4.199999809265137,2.448838233947754,260.0,257.0,104.80000305175781,201.39999389648438,30.799999237060547,0.024829518049955368,,,89.0,78.38426971435547,,146.60464477539062,,,742.0,,14.0,26.0,,,,,,,,,,,,,0.0,,1.0,12174.599609375,,,,,,,,,,,,,,,,7576922.0,,,,,,,,,,,,3844.300048828125,,,,,,,,,,,,""
5222967143,"May 1, 2021, 10:51:49 AM",Lunch Run,Run,,4163,7.49,195.0,54,false,,Salming iSpike Pigg,activities/5565457936.fit.gz,,,4163.0,3946.0,7496.2001953125,4.800000190734863,1.899695873260498,343.0,344.0,183.0,384.0,46.70000076293945,0.005336036905646324,,,101.0,73.71630859375,,163.947021484375,,,694.0,,21.0,54.0,,,,,,,,,,,,,0.0,,1.0,9435.2001953125,,,,,,,,,,,,,,,,7576922.0,,,,,,,,,,,,1467.5,,,,,,,,,,,,""
5246670124,"May 5, 2021, 3:38:03 PM",Afternoon Run,Run,,2430,5.97,179.0,12,false,,Salming iSpike Pigg,activities/5590104069.fit.gz,,,2430.0,2349.0,5970.10009765625,4.0,2.5415496826171875,108.0,112.0,87.80000305175781,191.0,42.5,-0.1641513556241989,,,86.0,78.8141860961914,,146.6162109375,,,405.0,,12.0,12.0,,,,,,,,,,,,,0.0,,1.0,6353.0,,,,,,,,,,,,,,,,7576922.0,,,,,,,,,,,,2289.300048828125,,,,,,,,,,,,""
5255200114,"May 7, 2021, 6:56:52 AM",Krokskogen 👌🐶,Run,"",3500,8.86,182.0,32,false,,Salomon S-Lab 2 terrengsko slab ,activities/5598994945.fit.gz,,,3500.0,3401.0,8867.900390625,4.5,2.6074390411376953,173.0,180.0,170.0,288.3999938964844,33.29999923706055,-0.09246834367513657,,,94.0,78.85749053955078,,158.56121826171875,,,608.0,,17.0,32.0,,,,,,,,,,,0.0,,0.0,,1.0,9424.599609375,,,,,,,,,,,,,,,,4827744.0,,,,,,,,,,,,,,,,,,,,,,,,""
5266884477,"May 9, 2021, 9:51:39 AM",Lunch Run,Run,,3368,8.10,190.0,37,false,,Salming iSpike Pigg,activities/5611272497.fit.gz,,,3368.0,3250.0,8099.60009765625,5.0,2.492184638977051,261.0,274.0,93.19999694824219,281.79998779296875,49.5,-0.10864733904600143,,,97.0,78.4742660522461,,159.08123779296875,,,568.0,,14.0,37.0,,,,,,,,,,,,,0.0,,1.0,9233.2998046875,,,,,,,,,,,,,,,,7576922.0,,,,,,,,,,,,5070.7001953125,,,,,,,,,,,,""
5277709536,"May 11, 2021, 10:17:28 AM",Lunch Run,Run,,2360,6.02,177.0,11,false,,Salming iSpike Pigg,activities/5622624494.fit.gz,,,2360.0,2320.0,6026.5,3.799999952316284,2.5976293087005615,111.0,110.0,-21.200000762939453,153.8000030517578,36.0,-1.4668546915054321,,,87.0,79.0715560913086,,145.78939819335938,,,397.0,,19.0,11.0,,,,,,,,,,,,,0.0,,1.0,6398.7998046875,,,,,,,,,,,,,,,,7576922.0,,,,,,,,,,,,2098.60009765625,,,,,,,,,,,,""
5289253767,"May 13, 2021, 10:19:52 AM",Lunch Run,Run,"",3914,10.87,194.0,45,false,,HOKA Hoka rakett,activities/5634709429.fit.gz,,,3914.0,3765.0,10875.7998046875,5.099999904632568,2.8886587619781494,143.0,140.0,13.800000190734863,56.0,27.600000381469727,0.038617849349975586,,,92.0,81.52059173583984,,162.1059112548828,,,699.0,,26.0,45.0,,,,,,,,,,,0.0,,0.0,,1.0,11220.2998046875,,,,,,,,,,,,,,,,4806014.0,,,,,,,,,,,,,,,,,,,,,,,,""
5294503107,"May 14, 2021, 9:47:40 AM",Lunch Run,Run,,2873,6.22,175.0,13,false,,Salming iSpike Pigg,activities/5640200067.fit.gz,,,2873.0,2744.0,6223.0,4.5,2.267857074737549,153.0,148.0,30.200000762939453,92.80000305175781,32.400001525878906,-0.044994376599788666,,,84.0,75.48673248291016,,145.30792236328125,,,418.0,,26.0,13.0,,,,,,,,,,,,,0.0,,1.0,6754.39990234375,,,,,,,,,,,,,,,,7576922.0,,,,,,,,,,,,,,,,,,,,,,,,""
5310757868,"May 16, 2021, 12:01:01 PM",Afternoon Run,Run,"",4243,11.71,163.0,16,false,,HOKA Hoka rakett,activities/5657196438.fit.gz,,,4243.0,4174.0,11714.5,12.0,2.8065404891967773,174.0,143.0,-2.5999999046325684,32.599998474121094,15.0,0.2526783049106598,,,87.0,79.97484588623047,,142.85133361816406,,,632.0,,21.0,16.0,,,,,,,,,,,0.0,,0.0,,1.0,12099.7998046875,,,,,,,,,,,,,,,,4806014.0,,,,,,,,,,,,,,,,,,,,,,,,""
5343554441,"May 23, 2021, 8:41:19 AM",Morning Run,Run,"",6016,11.22,191.0,31,false,,HOKA Hoka rakett,activities/5691303741.fit.gz,,,6016.0,4859.0,11226.0,5.400000095367432,2.310351848602295,337.0,344.0,104.80000305175781,220.0,30.299999237060547,-0.08907892554998398,,,92.0,77.61115264892578,,146.6189727783203,,,734.0,,21.0,31.0,,,,,,,,,,,0.0,,0.0,,1.0,12443.0,,,,,,,,,,,,,,,,4806014.0,,,,,,,,,,,,4004.300048828125,,,,,,,,,,,,""
5353839769,"May 25, 2021, 5:49:36 AM",Morning Run,Run,,2870,6.90,169.0,13,false,,Salming iSpike Pigg,activities/5702031627.fit.gz,,,2870.0,2787.0,6904.7998046875,4.099999904632568,2.4775025844573975,144.0,142.0,98.4000015258789,199.0,35.79999923706055,-0.06372378766536713,,,83.0,78.80607604980469,,144.65341186523438,,,452.0,,19.0,13.0,,,,,,,,,,,,,0.0,,1.0,7405.2001953125,,,,,,,,,,,,,,,,7576922.0,,,,,,,,,,,,2726.10009765625,,,,,,,,,,,,""
5371085672,"May 28, 2021, 9:42:55 AM",Lunch Run,Run,"",4953,13.21,189.0,90,false,,HOKA Hoka rakett,activities/5719959335.fit.gz,,,4953.0,4830.0,13210.7001953125,5.400000095367432,2.7351346015930176,294.0,285.0,28.600000381469727,226.0,49.5,0.07418229430913925,,,87.0,79.81595611572266,,169.6427764892578,,,978.0,,26.0,90.0,,,,,,,,,,,0.0,,0.0,,1.0,14112.900390625,,,,,,,,,,,,,,,,4806014.0,,,,,,,,,,,,1034.5,,,,,,,,,,,,""
5389319484,"May 31, 2021, 2:43:13 PM",Afternoon Run,Run,"",3563,9.38,184.0,36,false,,Salming iSpike Pigg,activities/5739009980.fit.gz,,,3563.0,3518.0,9388.7998046875,4.199999809265137,2.6687891483306885,178.0,172.0,182.8000030517578,296.3999938964844,28.0,0.0468643493950367,,,85.0,78.62178039550781,,161.9125518798828,,,665.0,,29.0,36.0,,,,,,,,,,,0.0,,0.0,,1.0,9882.2998046875,,,,,,,,,,,,,,,,7576922.0,,,,,,,,,,,,,,,,,,,,,,,,""
5450404467,"Jun 11, 2021, 6:33:05 AM",Morning Run,Run,,4959,12.78,167.0,20,false,,Salming iSpike Pigg,activities/5802769479.fit.gz,,,4959.0,4911.0,12787.2998046875,3.9000000953674316,2.6038076877593994,161.0,167.0,14.800000190734863,62.20000076293945,12.699999809265137,-0.03910129517316818,,,85.0,78.62262725830078,,146.93661499023438,,,791.0,,24.0,20.0,,,,,,,,,,,,,0.0,,1.0,13066.7998046875,,,,,,,,,,,,,,,,7576922.0,,,,,,,,,,,,,,,,,,,,,,,,""
5465217051,"Jun 13, 2021, 6:34:27 PM",Evening Run,Run,,2272,6.10,178.0,12,false,,Salming iSpike Pigg,activities/5818213092.fit.gz,,,2272.0,2271.0,6102.89990234375,3.9000000953674316,2.6873183250427246,106.0,106.0,65.19999694824219,238.8000030517578,41.900001525878906,-1.4550459384918213,,,84.0,78.60537719726562,,147.65696716308594,,,398.0,,25.0,12.0,,,,,,,,,,,,,0.0,,1.0,6454.7001953125,,,,,,,,,,,,,,,,7576922.0,,,,,,,,,,,,2290.10009765625,,,,,,,,,,,,""
5473425208,"Jun 15, 2021, 11:11:31 AM",Afternoon Run,Run,"",3557,8.62,184.0,37,false,,,activities/5826754213.fit.gz,,,3557.0,3449.0,8628.400390625,4.5,2.5017106533050537,223.0,223.0,87.19999694824219,201.39999389648438,32.400001525878906,-0.0046358536928892136,,,86.0,77.6596908569336,,162.26889038085938,,,651.0,,26.0,37.0,,,,,,,,,,,0.0,,0.0,,1.0,9396.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,4794.0,,,,,,,,,,,,""
5495147240,"Jun 19, 2021, 12:30:32 PM",Afternoon Run,Run,,2017,4.47,162.0,6,false,,Salming iSpike Pigg,activities/5849374057.fit.gz,,,2017.0,1958.0,4475.89990234375,3.200000047683716,2.2859549522399902,98.0,92.0,103.19999694824219,192.39999389648438,41.20000076293945,0.017873499542474747,,,80.0,73.6734619140625,,136.1419677734375,,,302.0,,26.0,6.0,,,,,,,,,,,,,0.0,,1.0,4831.2001953125,,,,,,,,,,,,,,,,7576922.0,,,,,,,,,,,,2147.89990234375,,,,,,,,,,,,""
5514822330,"Jun 23, 2021, 5:59:30 AM",Morning Ride,Ride,,2255,14.63,179.0,21,false,,Nye CXen,activities/5869885176.fit.gz,,12.0,2255.0,2255.0,14629.400390625,14.600000381469727,6.487538814544678,167.0,249.0,45.400001525878906,210.0,14.399999618530273,-0.524970293045044,,,,,,155.30886840820312,,165.25738525390625,430.0,,21.0,21.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,3718715.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
5516645552,"Jun 23, 2021, 1:45:56 PM",Afternoon Ride,Ride,"",2483,14.67,187.0,38,false,,Nye CXen,activities/5871791375.fit.gz,,12.0,2483.0,2460.0,14676.0,11.899999618530273,5.965853691101074,234.0,160.0,43.20000076293945,200.1999969482422,19.200000762939453,0.5001362562179565,,,,,,164.53359985351562,,173.1197509765625,515.0,,28.0,38.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,3718715.0,,,,,,,,,,,,,105.0999984741211,,,,,,,,,,,,""
5525417814,"Jun 25, 2021, 6:14:14 AM",Morning Ride,Ride,,2145,14.64,183.0,17,false,,Nye CXen,activities/5880910735.fit.gz,,12.0,2145.0,2145.0,14646.599609375,14.399999618530273,6.828251838684082,162.0,244.0,42.20000076293945,205.8000030517578,14.5,-0.5543949007987976,,,,,,152.11334228515625,,168.42210388183594,400.0,,20.0,17.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,3718715.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
5527186901,"Jun 25, 2021, 2:14:54 PM",Afternoon Ride,Ride,,2549,14.70,171.0,20,false,,Nye CXen,activities/5882768152.fit.gz,,12.0,2549.0,2549.0,14702.0,11.699999809265137,5.767752170562744,240.0,162.0,42.20000076293945,202.1999969482422,16.0,0.49653109908103943,,,,,,152.53912353515625,,167.48683166503906,480.0,,26.0,20.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,3718715.0,,,,,,,,,,,,,118.69999694824219,,,,,,,,,,,,""
5535856042,"Jun 27, 2021, 7:17:35 AM",Morning Run,Run,"",4598,9.10,198.0,48,false,,Salming iSpike Pigg,activities/5891819951.fit.gz,,,4598.0,4260.0,9104.599609375,4.199999809265137,2.137230157852173,341.0,372.0,120.4000015258789,265.6000061035156,41.900001525878906,-0.33609384298324585,,,96.0,75.77991485595703,,163.40701293945312,,,739.0,,22.0,48.0,,,,,,,,,,,0.0,,0.0,,1.0,10953.7998046875,,,,,,,,,,,,,,,,7576922.0,,,,,,,,,,,,7686.7001953125,,,,,,,,,,,,""
5551662497,"Jun 30, 2021, 6:56:47 AM",Morning Ride,Ride,,2867,15.42,,,false,,Focusen,activities/5551662497.gpx,,7.900000095367432,2867.0,2645.0,15419.2998046875,14.0,5.82960319519043,183.76992797851562,183.76992797851562,49.20000076293945,208.39999389648438,20.799999237060547,-0.4435999095439911,,,,,,,,98.8556137084961,291.5424499511719,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,773902.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
5553179759,"Jun 30, 2021, 1:43:49 PM",Afternoon Ride,Ride,,2514,14.87,,,false,,Focusen,activities/5553179759.gpx,,7.900000095367432,2514.0,2416.0,14873.099609375,13.0,6.1560845375061035,244.4161834716797,244.4161834716797,47.29999923706055,208.39999389648438,10.5,0.4585459530353546,,,,,,,,125.34552001953125,337.6620788574219,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,773902.0,,,,,,,,,,,,,35.099998474121094,,,,,,,,,,,,""
5562814675,"Jul 2, 2021, 11:26:47 AM",Afternoon Run,Run,"",3568,9.38,170.0,19,false,,HOKA Hoka rakett,activities/5919891667.fit.gz,,,3568.0,3337.0,9382.099609375,4.0,2.811537265777588,125.0,122.0,-37.0,7.800000190734863,9.600000381469727,0.021317189559340477,,,84.0,80.60860443115234,,153.09120178222656,,,597.0,,28.0,19.0,,,,,,,,,,,0.0,,0.0,,1.0,9592.7998046875,,,,,,,,,,,,,,,,4806014.0,,,,,,,,,,,,,,,,,,,,,,,,""
5568231152,"Jul 3, 2021, 12:53:45 PM",Afternoon Run,Run,"",2375,6.81,188.0,34,false,,HOKA Hoka rakett,activities/5925542072.fit.gz,,,2375.0,2343.0,6818.10009765625,4.900000095367432,2.909987211227417,84.0,92.0,-0.6000000238418579,41.79999923706055,25.700000762939453,-0.08506768941879272,,,88.0,79.4341812133789,,164.87232971191406,,,464.0,,31.0,34.0,,,,,,,,,,,0.0,,0.0,,1.0,6999.0,,,,,,,,,,,,,,,,4806014.0,,,,,,,,,,,,,,,,,,,,,,,,""
5588809325,"Jul 7, 2021, 10:34:15 AM",Lunch Run,Run,"",3334,9.95,191.0,50,false,,HOKA Hoka rakett,activities/5947047461.fit.gz,,,3334.0,3334.0,9958.5,4.599999904632568,2.986952543258667,150.0,160.0,96.4000015258789,197.1999969482422,21.799999237060547,-0.09840839356184006,,,91.0,81.2416000366211,,166.19406127929688,,,651.0,,24.0,50.0,,,,,,,,,,,0.0,,0.0,,1.0,10383.7001953125,,,,,,,,,,,,,,,,4806014.0,,,,,,,,,,,,2857.5,,,,,,,,,,,,""
5599655440,"Jul 9, 2021, 12:29:33 PM",Afternoon Run,Run,"",3955,9.05,185.0,62,false,,Salomon S-Lab 2 terrengsko slab ,activities/5958345607.fit.gz,,,3955.0,3913.0,9053.099609375,3.9000000953674316,2.313595771789551,246.0,271.0,124.4000015258789,290.6000061035156,49.5,-0.1855717897415161,,,88.0,75.46728515625,,167.1978302001953,,,785.0,,27.0,62.0,,,,,,,,,,,0.0,,0.0,,1.0,10089.900390625,,,,,,,,,,,,,,,,4827744.0,,,,,,,,,,,2.2890264987945557,7408.5,,,,,,,,,,,,""
5610430138,"Jul 11, 2021, 10:39:05 AM",Lunch Run,Run,"",6413,3.32,137.0,5,false,,Salomon S-Lab 2 terrengsko slab ,activities/5969601713.fit.gz,,,6413.0,3896.0,3321.5,2.4000000953674316,0.8525410890579224,122.0,144.0,166.0,893.4000244140625,49.599998474121094,16.83576774597168,,,79.0,53.50511169433594,,103.03457641601562,,,245.0,,27.0,5.0,,,,,,,,,,,0.0,,0.0,,1.0,4088.10009765625,,,,,,,,,,,,,,,,4827744.0,,,,,,,,,,,0.5179322957992554,,,,,,,,,,,,,""
5611234115,"Jul 11, 2021, 1:11:13 PM",Afternoon Run,Run,"",5268,3.76,140.0,6,false,,Salomon S-Lab 2 terrengsko slab ,activities/5970440601.fit.gz,,,5268.0,3926.0,3762.10009765625,1.899999976158142,0.9582526683807373,165.0,170.0,720.0,886.2000122070312,44.400001525878906,-0.15948539972305298,,,97.0,53.923858642578125,,104.37002563476562,,,270.0,,27.0,6.0,,,,,,,,,,,0.0,,0.0,,1.0,4717.39990234375,,,,,,,,,,,,,,,,4827744.0,,,,,,,,,,,0.7141419649124146,,,,,,,,,,,,,""
5614770901,"Jul 12, 2021, 8:57:47 AM",Morning Run,Run,"",5735,13.04,196.0,92,false,,Salomon S-Lab 2 terrengsko slab ,activities/5974157549.fit.gz,,,5735.0,5567.0,13044.7001953125,3.799999952316284,2.343219041824341,486.8174743652344,473.0,485.29998779296875,854.4000244140625,46.29999923706055,0.05749461427330971,,,124.0,76.83092498779297,,169.06394958496094,,,966.0,,20.0,92.0,,,,,,8.0,,,,,0.0,239.0,0.0,,1.0,15021.2001953125,,,,,,,,,,,,,,,,4827744.0,,,,,,,,,,,2.2668004035949707,,,,,,,,,,,,,""
5627472962,"Jul 14, 2021, 5:26:53 PM",Evening Run,Run,,1737,4.69,186.0,11,false,,Salming iSpike Pigg,activities/5987377179.fit.gz,,,1737.0,1737.0,4696.5,3.5999999046325684,2.7037997245788574,98.0,102.0,103.0,191.60000610351562,20.0,-0.059618864208459854,,,85.0,79.32815551757812,,151.45652770996094,,,313.0,,29.0,11.0,,,,,,,,,,,,,0.0,,1.0,4989.2001953125,,,,,,,,,,,,,,,,7576922.0,,,,,,,,,,,2.7037997245788574,2388.699951171875,,,,,,,,,,,,""
5642384951,"Jul 17, 2021, 2:43:34 PM",Afternoon Run,Run,"",2813,8.30,211.0,42,false,,HOKA Hoka rakett,activities/6002920758.fit.gz,,,2813.0,2760.0,8305.400390625,4.800000190734863,3.0092029571533203,86.0,143.0,97.0,193.60000610351562,19.5,-0.6333228945732117,,,90.0,80.60553741455078,,166.99452209472656,,,554.0,,30.0,42.0,,,,,,8.0,,,,,0.0,118.0,0.0,,1.0,8437.599609375,,,,,,,,,,,,,,,,4806014.0,,,,,,,,,,,2.9525063037872314,3793.10009765625,,,,,,,,,,,,""
5658218066,"Jul 20, 2021, 2:30:03 PM",Afternoon Run,Run,"",2437,7.48,203.0,48,false,,HOKA Hoka rakett,activities/6019451141.fit.gz,,,2437.0,2429.0,7479.39990234375,4.699999809265137,3.079209566116333,17.0,21.0,61.0,69.5999984741211,34.0,-0.03743615746498108,,,90.0,79.80683898925781,,173.5394744873047,,,519.0,,29.0,48.0,,,,,,7.0,,,,,0.0,77.0,0.0,,1.0,7537.2998046875,,,,,,,,,,,,,,,,4806014.0,,,,,,,,,,,3.069101333618164,,,,,,,,,,,,,""
5672439626,"Jul 23, 2021, 5:58:03 AM",Morning Ride,Ride,,2216,14.36,166.0,7,false,,Nye CXen,activities/6034260040.fit.gz,,12.0,2216.0,2216.0,14368.5,13.800000190734863,6.483980178833008,177.0,255.0,59.0,182.39999389648438,16.399999618530273,-0.5289348363876343,,,,,,128.16567993164062,,156.27825927734375,314.0,,22.0,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,3718715.0,,,,,,,,,,,,6.483980178833008,0.0,,,,,,,,,,,,""
5674260442,"Jul 23, 2021, 1:53:10 PM",Afternoon Ride,Ride,,2411,14.70,179.0,19,false,,Nye CXen,activities/6036162129.fit.gz,,12.0,2411.0,2411.0,14707.900390625,12.800000190734863,6.100331783294678,236.0,164.0,43.599998474121094,199.60000610351562,13.399999618530273,0.4881730079650879,,,,,,149.04107666015625,,173.9099578857422,456.0,,30.0,19.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,3718715.0,,,,,,,,,,,,6.100331783294678,112.69999694824219,,,,,,,,,,,,""
5686579619,"Jul 25, 2021, 5:48:03 PM",Evening Run,Run,"",2582,6.44,178.0,14,false,,HOKA Hoka rakett,activities/6049045903.fit.gz,,,2582.0,2433.0,6443.5,4.0,2.64837646484375,111.0,110.0,103.80000305175781,192.8000030517578,30.5,-0.09622099995613098,,,87.0,78.5511474609375,,150.33319091796875,,,438.0,,29.0,14.0,,,,,,,,,,,0.0,,0.0,,1.0,6784.2998046875,,,,,,,,,,,,,,,,4806014.0,,,,,,,,,,,2.4955461025238037,1789.0,,,,,,,,,,,,""
